시도,보건소명,의료기관명,X,Y
인천광역시,인천서구보건소,365별소아청소년과의원,126.6725976,37.518403
인천광역시,인천서구보건소,루원성모내과의원,126.6712331,37.5239019
인천광역시,인천서구보건소,검단연세이비인후과의원,126.7125992,37.5939005
인천광역시,인천서구보건소,꿈꾸는소아청소년과의원,126.7125992,37.5939005
광주광역시,광주서구보건소,소문난내과의원,126.8798102,35.1254547
광주광역시,광주서구보건소,이철범이비인후과의원,126.8742987,35.1424759
광주광역시,광주서구보건소,소망가정의원,126.8714496,35.1453609
광주광역시,광주서구보건소,신성하내과의원,126.8603496,35.1646276
광주광역시,광주서구보건소,김성배내과의원,126.8852437,35.1477961
광주광역시,광주서구보건소,명내과방사선과의원,126.8591367,35.1319952
광주광역시,광주서구보건소,상무우리내과의원,126.847837,35.1521243
광주광역시,광주서구보건소,상무이비인후과의원,126.8548551,35.1306028
광주광역시,광주서구보건소,신세계내과의원,126.8836907,35.1594547
광주광역시,광주서구보건소,류앤김이비인후과소아과의원,126.8476701,35.1499504
광주광역시,광주서구보건소,풍암민내과의원,126.8788589,35.1252206
광주광역시,광주서구보건소,문내과의원,126.8992454,35.1528006
광주광역시,광주서구보건소,빛고을가정의원,126.8693003,35.1452507
광주광역시,광주서구보건소,아이퍼스트아동병원,126.8851903,35.1541233
광주광역시,광주서구보건소,코끼리휴병원,126.8567979,35.1446827
광주광역시,광주서구보건소,우리아동병원,126.8592728,35.1308968
제주특별자치도,서귀포시서귀포보건소,서귀포열린병원,126.5655444,33.254441
광주광역시,광주서구보건소,중앙병원,126.880506,35.1523675
광주광역시,광주서구보건소,선한병원,126.8868113,35.1616197
대전광역시,대전중구보건소,서대전튼튼내과의원,127.3978357,36.3182441
광주광역시,광주서구보건소,서광병원,126.8557059,35.1325308
광주광역시,광주서구보건소,상무병원,126.8538865,35.1527405
광주광역시,광주서구보건소,하나가정의학과의원,126.8947762,35.1586549
대전광역시,대전서구보건소,성심요양병원,127.3698519,36.3483637
대전광역시,대전서구보건소,바른생각병원,127.3778631,36.3594549
대전광역시,대전서구보건소,조이병원,127.3854416,36.3436502
대전광역시,대전서구보건소,데일리연합의원,127.3261448,36.2967723
대전광역시,대전서구보건소,국소아청소년과의원,127.3787789,36.2988508
대전광역시,대전서구보건소,미소가득한내과의원,127.3798663,36.352733
대전광역시,대전서구보건소,미즈소아청소년과의원,127.3842026,36.3439683
대전광역시,대전서구보건소,우리내과의원,127.3849471,36.3342837
대전광역시,대전서구보건소,성모훼밀리의원,127.3743884,36.3076872
대전광역시,대전서구보건소,365열린연합의원,127.3410251,36.3000366
대전광역시,대전서구보건소,한사랑가정의학과의원,127.3773092,36.3114607
대전광역시,대전서구보건소,김태영내과의원,127.3815061,36.3341668
대전광역시,대전서구보건소,김대수내과의원,127.3714908,36.3343489
대전광역시,대전서구보건소,연세정형외과의원,127.3746051,36.3321392
대전광역시,대전서구보건소,하나내과의원,127.335281,36.2986079
대전광역시,대전서구보건소,둔산내과의원,127.397416,36.3510563
대전광역시,대전서구보건소,학교법인 건양교육재단 건양대학교병원,127.3427815,36.3070129
대전광역시,대전서구보건소,로하스이비인후과의원,127.3799663,36.3682259
대전광역시,대전서구보건소,소망연합내과의원,127.3917152,36.33914
대전광역시,대전서구보건소,하나의원,127.3410705,36.2549111
대전광역시,대전서구보건소,수목토연합의원,127.3465834,36.3197684
대전광역시,대전서구보건소,드림연합의원,127.3808377,36.3313605
대전광역시,대전서구보건소,소망내과의원,127.3705257,36.3477003
대전광역시,대전서구보건소,김영운내과의원,127.3657094,36.3055235
대전광역시,대전서구보건소,을지의원,127.3544192,36.3000556
대전광역시,대전서구보건소,류상열재활의학과의원,127.3769256,36.3610452
대전광역시,대전서구보건소,경성의원,127.378006,36.3442967
대전광역시,대전서구보건소,둔산이비인후과의원,127.3759789,36.3484228
대전광역시,대전서구보건소,관저성모의원,127.3373435,36.3088124
대전광역시,대전서구보건소,연세내과의원,127.3775259,36.351423
대전광역시,대전서구보건소,안필상내과의원,127.3704514,36.3223208
대전광역시,대전서구보건소,이호외과의원,127.3944899,36.339028
대전광역시,대전서구보건소,세브란스소아청소년과의원,127.3775841,36.3189064
대전광역시,대전서구보건소,나우내과의원,127.3681416,36.3532033
대전광역시,대전서구보건소,샘머리성모소아청소년과의원,127.3924536,36.3616839
대전광역시,대전서구보건소,성모내과의원,127.3688274,36.3441585
대전광역시,대전서구보건소,김병호내과의원,127.389859,36.3529016
대전광역시,대전서구보건소,의료법인중앙의료재단씨엠아이의원,127.3874431,36.3583508
대전광역시,대전서구보건소,튼튼소아청소년과의원,127.3972935,36.3510557
대전광역시,대전서구보건소,서울가정의학과의원,127.3788324,36.3257984
대전광역시,대전서구보건소,윤신의이비인후과의원,127.371251,36.361412
대전광역시,대전서구보건소,이기수의원,127.3651732,36.3606499
대전광역시,대전서구보건소,세광의원,127.3986334,36.3564609
세종특별자치시,세종시보건소,한사랑메디칼의원,127.2525386,36.4798614
세종특별자치시,세종시보건소,도란도란소아청소년과의원,127.248514,36.4956255
세종특별자치시,세종시보건소,곰돌이 소아청소년과의원,127.2498365,36.5031589
세종특별자치시,세종시보건소,세종특별자치시아이소아청소년과의원,127.2497591,36.5042399
세종특별자치시,세종시보건소,고운맘소아청소년과의원,127.2344019,36.5050435
세종특별자치시,세종시보건소,도담도담소아청소년과의원,127.2588641,36.5128673
세종특별자치시,세종시보건소,건강한가족의원,127.2587806,36.5134346
세종특별자치시,세종시보건소,우리이비인후과의원,127.249473,36.5119074
세종특별자치시,세종시보건소,웰키즈소아청소년과의원,127.2489087,36.5113812
세종특별자치시,세종시보건소,세종특별자치시충청남도대학교병원,127.2581188,36.5196038
세종특별자치시,세종시보건소,부강제일의원,127.3682699,36.5286463
세종특별자치시,세종시보건소,세종특별자치시연세소아청소년과의원,127.2507816,36.4850054
세종특별자치시,세종시보건소,드림내과의원,127.2503391,36.4857596
세종특별자치시,세종시보건소,라온소아청소년과의원,127.2512319,36.4869278
세종특별자치시,세종시보건소,무지개소아청소년과의원,127.3010966,36.4845627
세종특별자치시,세종시보건소,중앙의원,127.2044994,36.681077
세종특별자치시,세종시보건소,굿모닝가정의학과의원,127.2970431,36.600786
세종특별자치시,세종시보건소,백내과의원,127.2975776,36.6010054
세종특별자치시,세종시보건소,세종특별자치시소아청소년과의원,127.2624757,36.4793285
세종특별자치시,세종시보건소,의료법인 영제 의료재단 엔케이세종특별자치시병원,127.2622609,36.4796245
세종특별자치시,세종시보건소,이삭 소아청소년과의원,127.2618087,36.4802346
세종특별자치시,세종시보건소,코끼리소아청소년과의원,127.2998511,36.4853124
충청남도,서산시보건소,하나이비인후과의원,126.4591329,36.7823122
충청남도,서산시보건소,해미성모내과의원,126.5442191,36.712205
충청남도,서산시보건소,김경중내과의원,126.4577533,36.7823935
충청남도,서산시보건소,신내과의원,126.4343896,36.9382645
충청남도,서산시보건소,햇살의원한의원,126.4505667,36.8232819
충청남도,서산시보건소,서울소아청소년과의원,126.4596013,36.7824174
충청남도,서산시보건소,고북정의원,126.5327156,36.6667463
충청남도,서산시보건소,성나자로의원,126.5825984,36.8101511
충청남도,서산시보건소,서산중앙병원,126.5032748,36.7809475
충청남도,서산시보건소,충청남도 서산의료원,126.4653195,36.7754267
충청남도,서산시보건소,코웰의원,126.4577533,36.7823935
충청남도,서산시보건소,별소아청소년과의원,126.4388797,36.7734336
충청남도,서산시보건소,서산열린내과의원,126.4470768,36.7690985
충청남도,서산시보건소,온소아청소년과의원,126.4500065,36.8238243
충청남도,서산시보건소,속편한서산내과의원,126.4576972,36.7818431
서울특별시,서초구보건소,가나이비인후과의원,127.012073,37.5021689
서울특별시,서초구보건소,가야내과의원,126.9897785,37.4931501
서울특별시,서초구보건소,가야성모의원,126.9923198,37.4891712
서울특별시,서초구보건소,강남한양재활의학과의원,127.0035592,37.5087922
서울특별시,서초구보건소,기쁨병원,127.0180845,37.4827113
서울특별시,서초구보건소,김동균소아청소년과의원,127.0121487,37.5024309
서울특별시,서초구보건소,김성완이비인후과의원,127.0176389,37.4951511
서울특별시,서초구보건소,김일중내과의원,127.0272323,37.487905
서울특별시,서초구보건소,늘푸른이비인후과의원,126.9973976,37.4823574
서울특별시,서초구보건소,독일의원,126.9979354,37.4979591
서울특별시,서초구보건소,동심소아청소년과의원,127.0170646,37.4949661
서울특별시,서초구보건소,디디소아청소년과의원,127.0218759,37.5023767
서울특별시,서초구보건소,메디셀플러스의원,127.0400009,37.485081
서울특별시,서초구보건소,명성내과의원,127.0252657,37.4704173
서울특별시,서초구보건소,모인호내과의원,127.006478,37.5070327
서울특별시,서초구보건소,반포예원이비인후과의원,126.9956953,37.5030941
서울특별시,서초구보건소,반포키즈소아청소년과의원,127.0119541,37.5086194
서울특별시,서초구보건소,방배지에프내과의원,126.9828163,37.4870263
서울특별시,서초구보건소,삼성한내과의원,127.0154459,37.4830228
서울특별시,서초구보건소,서울성모비앤피(BNP)의원,127.0406976,37.4721475
서울특별시,서초구보건소,서울소아청소년과의원,127.0599746,37.4566871
서울특별시,서초구보건소,서울이비인후과의원,127.0351935,37.484339
서울특별시,서초구보건소,서울자이소아청소년과의원,127.0139482,37.5066358
서울특별시,서초구보건소,서이드림내과의원,127.026845,37.4924791
서울특별시,서초구보건소,서초서울삼성내과의원,127.0142939,37.4880861
서울특별시,서초구보건소,서초성모이비인후과의원,127.007703,37.4896798
서울특별시,서초구보건소,서초아가페의원,127.0174633,37.4999252
서울특별시,서초구보건소,성모소아청소년과의원,127.0255795,37.464536
서울특별시,서초구보건소,수이비인후과의원,127.0249649,37.4639903
서울특별시,서초구보건소,아나파신경과의원,127.0129758,37.4928686
서울특별시,서초구보건소,아이숲소아청소년과의원,127.0610296,37.4554791
서울특별시,서초구보건소,양내과의원,127.0141834,37.5154139
서울특별시,서초구보건소,연세강내과의원,127.0034252,37.506106
서울특별시,서초구보건소,연세곰돌이소아청소년과의원,126.9904653,37.4933722
서울특별시,서초구보건소,연세박세진의원,126.9985739,37.499271
서울특별시,서초구보건소,연세봄이비인후과의원,127.016386,37.4854814
서울특별시,서초구보건소,연세서내과의원,127.0105073,37.5128242
서울특별시,서초구보건소,연세숲이비인후과의원,127.0098927,37.5071155
서울특별시,서초구보건소,연세해맑은소아청소년과의원,127.0153219,37.4571345
서울특별시,서초구보건소,연세휴가정의학과의원,127.0277116,37.4910536
서울특별시,서초구보건소,열린성모이비인후과의원,127.0100421,37.5103695
서울특별시,서초구보건소,열린연세이비인후과의원,127.0014763,37.5055218
서울특별시,서초구보건소,오현숙내과의원,127.009114,37.4838799
서울특별시,서초구보건소,은내과의원,127.045778,37.4718102
서울특별시,서초구보건소,의료법인 청해의료재단 제일병원,126.9950742,37.487834
서울특별시,서초구보건소,이내과의원,126.9897144,37.4945462
서울특별시,서초구보건소,이성윤의원,127.0253957,37.4708599
서울특별시,서초구보건소,이수내과의원,126.9827883,37.4882605
서울특별시,서초구보건소,이진오소아과의원,127.0285053,37.4873928
서울특별시,서초구보건소,이혜진소아청소년과의원,126.9956953,37.5030941
서울특별시,서초구보건소,정가정의원,127.0366047,37.4845127
서울특별시,서초구보건소,정내과의원,127.012073,37.5021689
서울특별시,서초구보건소,정다운내과의원,126.9947134,37.5054735
서울특별시,서초구보건소,청계내과의원,127.0598003,37.4534599
서울특별시,서초구보건소,카모마일의원,127.026533,37.4877641
서울특별시,서초구보건소,튼튼소아청소년과의원,127.045778,37.4718102
서울특별시,서초구보건소,한일의원,126.9822731,37.477056
서울특별시,서초구보건소,허기훈내과의원,126.9982734,37.4811214
경기도,성남중원구보건소,아산하나의원,127.1584132,37.4374885
경상북도,성주군보건소,초전성모의원,128.2653461,35.9717404
경상북도,성주군보건소,덕산의원,128.2859701,35.9164963
경상북도,성주군보건소,의료법인석촌의료재단성주무강병원,128.2865655,35.9187572
강원도,속초시보건소,속초보광병원,128.5786269,38.1981263
제주특별자치도,동부보건소,서울가정의학과의원,126.619472,33.5329146
경기도,성남분당구보건소,서울가정의학과의원,127.1324597,37.4156843
강원도,속초시보건소,기쁨가정의학과의원,128.5922717,38.1870395
강원도,속초시보건소,탑속편한의원,128.5746212,38.2070565
강원도,속초시보건소,동해의원,128.5926609,38.2111203
강원도,속초시보건소,미르이비인후과의원,128.579473,38.1982843
강원도,속초시보건소,속초중앙의원,128.5854808,38.2014439
강원도,속초시보건소,이현철소아청소년과의원,128.5804081,38.1895223
강원도,속초시보건소,김소아청소년과의원,128.5721599,38.1974823
강원도,속초시보건소,중앙산부인과의원,128.5839788,38.1892163
강원도,속초시보건소,이호영소아청소년과의원,128.578454,38.1921538
강원도,속초시보건소,개성소아청소년과의원,128.5772568,38.1952319
강원도,속초시보건소,송춘익내과의원,128.5798915,38.1992283
강원도,속초시보건소,서울아산의원,128.5857655,38.2013614
강원도,속초시보건소,엠앤비의원,128.5779492,38.1976071
강원도,속초시보건소,이병호내과의원,128.583209,38.2014823
강원도,속초시보건소,송소아청소년과의원,128.5835001,38.1893178
부산광역시,부산수영구보건소,우리가정의학과의원,129.1293013,35.1599202
부산광역시,부산수영구보건소,광안자모병원,129.1122809,35.1553274
부산광역시,부산수영구보건소,수영어린이병원,129.1144755,35.1657542
부산광역시,부산수영구보건소,한나병원,129.1069804,35.139169
부산광역시,부산수영구보건소,의료법인 은성의료재단 좋은강안병원,129.1101159,35.1502724
부산광역시,부산수영구보건소,비에이치에스한서병원,129.1132002,35.1607723
부산광역시,부산수영구보건소,굿모닝JS의원,129.0997756,35.1729464
부산광역시,부산수영구보건소,세일의원,129.1234123,35.158695
부산광역시,부산수영구보건소,김향주소아청소년과의원,129.10642,35.1731563
부산광역시,부산수영구보건소,강대식내과의원,129.1143146,35.1620059
부산광역시,부산수영구보건소,지산의원,129.123186,35.1590035
부산광역시,부산수영구보건소,박희령내과의원,129.1070849,35.1768549
부산광역시,부산수영구보건소,(사)인구보건복지협회 부산시지회 가족보건의원,129.1089786,35.1440993
부산광역시,부산수영구보건소,수영김내과의원,129.111293,35.1520914
부산광역시,부산수영구보건소,보민내과의원,129.1144892,35.1659524
경기도,수원권선구보건소,민가정의학과의원,126.9745285,37.2688881
경기도,수원권선구보건소,서울가정의학과의원,126.939717,37.2918382
경기도,수원권선구보건소,권선연세내과의원,127.029087,37.2539846
경기도,수원권선구보건소,연세소아청소년과의원,126.9608906,37.266093
경기도,수원권선구보건소,서울연합의원,127.0199867,37.253369
경기도,수원권선구보건소,연세패밀리의원,126.9972984,37.2641813
경기도,수원권선구보건소,아산탑내과의원,126.9749056,37.2751719
경기도,수원권선구보건소,열린의원,126.9633821,37.2438852
경기도,수원권선구보건소,제일의원,126.9541332,37.2688268
경기도,수원권선구보건소,곡선연세가정의원,127.0241312,37.2519164
경기도,수원권선구보건소,이용관내과의원,127.0079213,37.2631174
경기도,수원권선구보건소,혜민의원,126.9787505,37.2776831
경기도,수원권선구보건소,한결내과의원,127.0216474,37.2565726
경기도,수원권선구보건소,제이에스병원,126.9555225,37.2735427
경기도,수원권선구보건소,삼성큰병원,126.9837163,37.2513512
경기도,수원권선구보건소,입북삼성가정의학과의원,126.9596276,37.2947812
경기도,수원권선구보건소,이지의원,127.0290178,37.2549843
경기도,수원권선구보건소,에코이비인후과의원,127.0304097,37.2466516
경기도,수원권선구보건소,맑은샘내과의원,127.0302255,37.2390359
경기도,수원권선구보건소,호매실연세이비인후과의원,126.962569,37.25798
경기도,수원권선구보건소,새론가정의학과의원,127.0072839,37.2618595
경기도,수원권선구보건소,에덴메디여성병원,127.034016,37.2493483
경기도,수원권선구보건소,성모수메디컬의원,126.942618,37.2739328
경기도,수원권선구보건소,참가정의원,127.0215808,37.2608522
경기도,수원권선구보건소,하나소아청소년과의원,127.0291763,37.2373603
경기도,수원권선구보건소,새한신경외과의원,127.0229793,37.2573135
경기도,수원권선구보건소,푸른이비인후과의원,127.0355804,37.2504153
경기도,수원권선구보건소,좋은내과의원,127.0225746,37.2493716
경기도,수원권선구보건소,세란의원,126.9748895,37.2771902
경기도,수원권선구보건소,수원연세가정의원,126.9778022,37.250237
경기도,수원권선구보건소,이형근의원,126.9633265,37.2454796
경기도,수원권선구보건소,서정민내과의원,127.0349988,37.2509422
경기도,수원권선구보건소,메디모아의원,126.9701471,37.2826276
경기도,수원권선구보건소,은내과의원,126.9827951,37.251118
경기도,수원권선구보건소,굿라이프연세의원,126.9750689,37.2847428
경기도,수원영통구보건소,메디웰준이비인후과의원,127.0439455,37.2592417
경기도,수원영통구보건소,김민희의원,127.0400797,37.2618326
경기도,수원영통구보건소,영통아이언소아청소년과의원,127.0596919,37.24131
경기도,수원영통구보건소,코코이비인후과의원,127.0510885,37.2676793
경기도,수원영통구보건소,차이비인후과의원,127.0562071,37.2450939
경기도,수원영통구보건소,이향주내과의원,127.0548137,37.2393428
경기도,수원영통구보건소,김춘동이비인후과의원,127.0744833,37.2538706
경기도,수원영통구보건소,신영통삼성내과의원,127.0561846,37.2396692
경기도,수원영통구보건소,영통연세가정의학과의원,127.0601013,37.2373845
경기도,수원영통구보건소,연세소아청소년과의원,127.0588124,37.2667137
경기도,수원영통구보건소,하늘소아청소년과의원,127.0660047,37.2476045
경기도,수원영통구보건소,황인섭내과의원,127.0520972,37.268156
경기도,수원영통구보건소,연세내과의원,127.0747286,37.255936
경기도,수원영통구보건소,김영국소아청소년과의원,127.0775365,37.2641759
경기도,수원영통구보건소,송이비인후과의원,127.0445583,37.2749887
경기도,수원영통구보건소,오내과의원,127.0640845,37.2506621
경기도,수원영통구보건소,삼성중앙내과의원,127.0411226,37.2649408
경기도,수원영통구보건소,365내과의원,127.071011,37.2520593
경기도,수원영통구보건소,봄소아청소년과의원,127.0562071,37.2450939
경기도,수원영통구보건소,김내과의원,127.0816312,37.2667848
경기도,수원영통구보건소,서울베스트내과의원,127.071011,37.2520593
경기도,수원영통구보건소,처음처럼내과의원,127.0505756,37.2905627
경기도,수원영통구보건소,연세진내과의원,127.0575344,37.2824095
경기도,수원영통구보건소,서울리더스내과의원,127.0562071,37.2450939
경기도,수원영통구보건소,앨리소아청소년과의원,127.0610945,37.2735981
경기도,수원영통구보건소,늘편한가정의학과의원,127.0418133,37.2727138
경기도,수원영통구보건소,광교상쾌한이비인후과의원,127.0674821,37.2923371
경기도,수원영통구보건소,수원메디휴제일내과의원,127.0451903,37.3008278
경기도,수원영통구보건소,윤상필의원,127.0734369,37.2527901
경기도,수원영통구보건소,의료법인 한성재단 S서울병원,127.0422315,37.2744112
경기도,수원영통구보건소,시온여성병원,127.0766619,37.2527072
경기도,수원영통구보건소,삼성드림소아청소년과의원,127.04695,37.2963456
경기도,수원영통구보건소,숨앤숲이비인후과의원,127.0491407,37.2925606
경기도,수원영통구보건소,광교윌내과의원,127.0471215,37.2899042
경기도,수원영통구보건소,고려웰가정의학과의원,127.047167,37.3050788
경기도,수원영통구보건소,광교내과의원,127.0573837,37.2881572
경기도,수원영통구보건소,삼성탑내과의원,127.0420781,37.2749506
경기도,수원영통구보건소,광교이안소아청소년과의원,127.0501535,37.29274
경기도,수원영통구보건소,정철성내과의원,127.0477965,37.2730324
경기도,수원영통구보건소,위드아이소아청소년과의원,127.0568714,37.2876395
경기도,수원영통구보건소,튼튼사랑소아청소년과의원,127.0495532,37.2409137
경기도,수원영통구보건소,차소아청소년과의원,127.0543178,37.2393389
경기도,수원영통구보건소,박근석김진휘내과의원,127.0555068,37.2461156
경기도,수원영통구보건소,튼튼소아청소년과의원,127.071011,37.2520593
경기도,수원장안구보건소,바른생활내과의원,127.0087958,37.3013215
경기도,수원장안구보건소,삼성튼튼의원,126.9952903,37.2897279
경기도,수원장안구보건소,드림메디 임승길내과의원,127.0129355,37.2900926
경기도,수원장안구보건소,메디365플러스의원,127.0087993,37.3027723
경기도,수원장안구보건소,율전탑의원,126.9707852,37.2978703
경기도,수원장안구보건소,굿모닝내과의원,126.9949924,37.3087291
경기도,수원장안구보건소,수원시민의료소비자생활협동조합수원시민의원,127.0116774,37.2914338
경기도,수원장안구보건소,북수원하나이비인후과의원,126.9847595,37.30966
경기도,수원장안구보건소,연세류내과의원,127.0094367,37.3023361
경기도,수원장안구보건소,장안내과의원,127.0052801,37.3036168
경기도,수원장안구보건소,장안365이비인후과의원,127.0094367,37.3023361
경기도,수원장안구보건소,365스마트의원,126.9822781,37.2962397
경기도,수원장안구보건소,연세세브란스의원,127.0302939,37.2970032
경기도,수원장안구보건소,엄마마음소아청소년과의원,126.9943516,37.3026324
경기도,수원장안구보건소,조은이비인후과의원,127.0317708,37.2926541
경기도,수원장안구보건소,장이비인후과의원,126.9832921,37.2963205
경기도,수원장안구보건소,푸른내과의원,126.9968591,37.3040774
경기도,수원장안구보건소,하나로이비인후과의원,126.9941151,37.2949802
경기도,수원장안구보건소,서울내과의원,127.004798,37.2956923
경기도,수원장안구보건소,장내과의원,126.9719714,37.3002235
경기도,수원장안구보건소,누가소아청소년과의원,126.9803533,37.2942768
경기도,수원장안구보건소,박이비인후과의원,127.0010443,37.2895604
경기도,수원장안구보건소,수원중앙내과의원,127.0108906,37.29295
경기도,수원장안구보건소,경기도의료원 수원병원,126.9966351,37.2920731
경기도,수원장안구보건소,베스트산부인과의원,126.9831003,37.2954898
경기도,수원장안구보건소,박기서내과의원,127.0001616,37.2897872
경기도,수원장안구보건소,제일성모의원,126.9701593,37.3032443
경기도,수원장안구보건소,김경신소아청소년과의원,126.9964051,37.3051368
경기도,수원장안구보건소,하나로내과의원,126.9941151,37.2949802
경기도,수원팔달구보건소,큰사랑의원,127.0409917,37.2788165
경기도,수원팔달구보건소,선샤인의원,127.001855,37.2734288
경기도,수원팔달구보건소,한빛가정의학과의원,126.99682,37.2815411
경기도,수원팔달구보건소,온가족소아청소년과의원,127.0167288,37.2681198
경기도,수원팔달구보건소,의료법인은산의료재단한사랑의원,127.0327984,37.2652335
경기도,수원팔달구보건소,늘푸른소아과의원,127.0320612,37.2796629
경기도,수원팔달구보건소,백성병원,127.0286285,37.2677405
경기도,수원팔달구보건소,의료법인송설의료재단수원백병원,127.0161816,37.2789823
경기도,수원팔달구보건소,의료법인 토마스의료재단 윌스기념병원,127.0254824,37.2651555
경기도,수원팔달구보건소,하나의원,127.0233117,37.2691114
경기도,수원팔달구보건소,정영호내과의원,127.0273899,37.2868963
경기도,수원팔달구보건소,새현대연합의원,126.9993171,37.2786157
경기도,수원팔달구보건소,권혁호내과의원,127.0380617,37.2786665
경기도,수원팔달구보건소,성지내과의원,127.0036928,37.2794275
경기도,수원팔달구보건소,차민내과의원,126.9802664,37.2856797
경기도,수원팔달구보건소,김영순내과의원,126.9903159,37.2847297
경기도,수원팔달구보건소,우리맘소아청소년과의원,127.0033488,37.2790101
경기도,수원팔달구보건소,굿닥터소아과의원,127.0360766,37.2716309
경기도,수원팔달구보건소,(사)인구보건복지협회경기도지회가족보건의원,127.0082669,37.2711489
경기도,수원팔달구보건소,연세베스트내과의원,127.0197381,37.2673338
경기도,수원팔달구보건소,매교하늘이비인후과의원,127.0167288,37.2681198
경기도,수원팔달구보건소,바로준내과의원,127.0288307,37.2774558
경기도,수원팔달구보건소,고등퍼스트내과의원,127.0022081,37.2740175
경기도,수원팔달구보건소,위플러스내과의원,127.0321969,37.2637779
경기도,수원팔달구보건소,연세혜인내과의원,127.0167288,37.2681198
경기도,수원팔달구보건소,대성의원,127.0204332,37.2754673
경기도,수원팔달구보건소,코뿔소이비인후과의원,127.0431448,37.2753016
경기도,수원팔달구보건소,인계365힐링의원,127.0237463,37.2695115
경기도,수원팔달구보건소,아주편한내과의원,127.0036061,37.2791655
세종특별자치시,세종시보건소,소담튼튼소아청소년과의원,127.2996306,36.4850137
세종특별자치시,세종시보건소,세종특별자치시드림연합의원,127.2768187,36.4730086
세종특별자치시,세종시보건소,크로바내과의원,127.2572487,36.4868032
세종특별자치시,세종시보건소,킹세종특별자치시 이비인후과의원,127.2623102,36.5073823
전라남도,순천시보건소,류이비인후과의원,127.5319289,34.9533865
전라남도,순천시보건소,사랑의원,127.5040664,34.9402318
전라남도,순천시보건소,성심의원,127.2348727,35.076024
전라남도,순천시보건소,남순천의원,127.4874119,34.9478882
전라남도,순천시보건소,신대온누리병원,127.5500153,34.9335866
전라남도,순천시보건소,플러스아이미코병원,127.5204572,34.9604272
전라남도,순천시보건소,의료법인내일의료재단 현대여성아동병원,127.522644,34.9534135
전라남도,순천시보건소,미즈여성아동병원,127.5222011,34.9599293
전라남도,순천시보건소,전라남도 순천의료원,127.4836028,34.9582208
전라남도,순천시보건소,의료법인청언의료재단 순천제일병원,127.5242229,34.9549161
전라남도,순천시보건소,굿소아청소년과의원,127.5461454,34.934645
전라남도,순천시보건소,연향가정의학과의원,127.5272315,34.9400808
전라남도,순천시보건소,한사랑의원,127.4937879,34.9739129
전라남도,순천시보건소,명성의원,127.3868655,35.0137869
전라남도,순천시보건소,동순천내과의원,127.5160137,34.9526029
전라남도,순천시보건소,스마트 신경외과의원,127.4825538,34.9735501
전라남도,순천시보건소,플러스내과의원,127.5198329,34.9604518
전라남도,순천시보건소,오천 권내과의원,127.494267,34.9351522
전라남도,순천시보건소,동부외과의원,127.4999913,34.9460926
전라남도,순천시보건소,누가의원,127.5211336,34.9457902
전라남도,순천시보건소,남부의원,127.4505776,34.8713553
경기도,시흥시보건소,의료법인 남촌의료재단 시화병원,126.7369686,37.3499575
경기도,시흥시보건소,의료법인 석경의료재단 센트럴병원,126.7281957,37.3367622
울산광역시,울산울주군보건소,서울산보람병원,129.1208549,35.5599464
경기도,시흥시보건소,연세드림내과의원,126.8016174,37.4365811
경기도,시흥시보건소,에코이비인후과의원,126.8022031,37.437407
경기도,시흥시보건소,상쾌한이비인후과의원,126.7145987,37.3611958
경기도,시흥시보건소,이연정내과의원,126.7912897,37.4414857
경기도,시흥시보건소,강소아청소년과의원,126.7272148,37.3768122
경기도,시흥시보건소,삼성키즈소아청소년과의원,126.7303367,37.3697816
경기도,시흥시보건소,이신우가정의학과의원,126.7381214,37.3896248
경기도,시흥시보건소,은계연세이비인후과의원,126.8016174,37.4365811
경기도,시흥시보건소,능곡늘푸른 정형외과의원,126.8103458,37.3683969
경기도,시흥시보건소,우리이비인후과의원,126.7843457,37.4411262
경기도,시흥시보건소,박재성내과의원,126.8128342,37.3910203
경기도,시흥시보건소,김경범소아청소년과의원,126.7846043,37.3425903
경기도,시흥시보건소,김희승내과의원,126.7478249,37.3452883
경기도,시흥시보건소,아이조은연합소아청소년과의원,126.8547599,37.3735298
경기도,시흥시보건소,365장곡편한내과의원,126.7893034,37.3788608
경기도,시흥시보건소,시흥수이비인후과의원,126.7246743,37.3534748
경기도,시흥시보건소,미르소아청소년과의원,126.8016364,37.4375184
경기도,시흥시보건소,더이비인후과의원,126.8090283,37.3688972
경기도,시흥시보건소,숨앤소리이비인후과의원,126.8030188,37.4372801
경기도,시흥시보건소,매화가정의학과의원,126.8147394,37.4156109
경기도,시흥시보건소,도일의원,126.7848475,37.3443048
경기도,시흥시보건소,연세탑의원,126.7262358,37.3772883
경상남도,창원시보건소,서울아산이비인후과의원,128.6798804,35.2205877
경기도,시흥시보건소,최소아청소년과의원,126.7852674,37.378477
경기도,시흥시보건소,연세이비인후과의원,126.7846645,37.4402825
경기도,시흥시보건소,배곧누리의원,126.734724,37.3821369
경기도,시흥시보건소,사랑내과의원,126.7290705,37.3705519
경기도,시흥시보건소,봉봉가정의학과의원,126.7612783,37.348007
경기도,시흥시보건소,제일365소아청소년과의원,126.7376752,37.3455048
경기도,시흥시보건소,배곧연세소아청소년과의원,126.7301877,37.3692394
경기도,시흥시보건소,녹향의원,126.8004263,37.3993379
경기도,시흥시보건소,최내과의원,126.7918405,37.447285
경기도,시흥시보건소,정샘소아청소년과의원,126.8534393,37.3779502
